method	dataset	sample_id	cancer	platform	sender_compartment	receiver_compartment	ligand	receptor	pathway	lr_means	cellphone_pvals	ligand_props	receptor_props
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	COL1A1	ITGA2	ECM-integrin	0.5047174748704625	1.0	0.45	0.0625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.5009098651702333	0.87	0.109375	0.5324675324675324
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.4952765213249515	0.99	0.109375	0.5577164366373902
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	immune	SPP1	ITGAV	SPP1	0.494233042236896	1.0	0.39209535759096614	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	VEGFA	KDR	VEGF	0.48075197824750265	0.99	0.4623376623376623	0.1375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	stroma_fibroblast	SPP1	ITGAV	SPP1	0.4601210928302181	1.0	0.1375	0.4711417816813049
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	endothelial	MIF	CD74	MIF	0.45994541693290264	1.0	0.3877038895859473	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.4595424095164276	1.0	0.35064935064935066	0.3437892095357591
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.45580044954055915	0.98	0.3	0.3437892095357591
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	VEGFA	KDR	VEGF	0.4554530125845639	1.0	0.4623376623376623	0.140625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	tumor_like	SPP1	CD44	SPP1	0.4475018538922762	1.0	0.1375	0.375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	TGFB1	TGFBR2	TGFB	0.43593220916644565	0.97	0.1875	0.3375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.4282572510614907	1.0	0.2545454545454545	0.36883116883116884
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	TGFB1	TGFBR2	TGFB	0.4193311451893647	0.99	0.22077922077922077	0.3375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	immune	TGFB1	TGFBR2	TGFB	0.4100489880548487	1.0	0.20263488080301129	0.3375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	0.40819667369824403	1.0	0.2545454545454545	0.328125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.4031703423604367	1.0	0.21875	0.36883116883116884
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.4028165962602478	1.0	0.35064935064935066	0.3038961038961039
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.3990760777832913	1.0	0.3	0.3038961038961039
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	endothelial	MIF	CD74	MIF	0.3941731653190317	1.0	0.28125	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	endothelial	CXCL12	CXCR4	CXCL chemokine	0.3912553766739798	0.89	0.35064935064935066	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	endothelial	MIF	CD74	MIF	0.38956921408846595	1.0	0.3194805194805195	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	endothelial	CXCL12	CXCR4	CXCL chemokine	0.38808535778092484	0.91	0.3	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.3832767805086488	1.0	0.21875	0.328125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	CXCL12	CXCR4	CXCL chemokine	0.38300355763576804	1.0	0.35064935064935066	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	CXCL12	CXCR4	CXCL chemokine	0.37934007740768977	1.0	0.3	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	endothelial	SPP1	CD44	SPP1	0.3763272703302658	1.0	0.2545454545454545	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.37408581860657647	0.0	0.2779171894604768	0.31179422835633624
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.36513493647874384	1.0	0.35064935064935066	0.171875
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.36140192093011053	1.0	0.3	0.171875
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.3578405956881263	0.07	0.15625	0.3695106649937265
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.35615307489003456	1.0	0.171875	0.3437892095357591
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.3545700967902487	1.0	0.2	0.3142857142857143
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	SPP1	ITGAV	SPP1	0.35249624174501765	1.0	0.2545454545454545	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	endothelial	SPP1	CD44	SPP1	0.35195836683342596	1.0	0.21875	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	tumor_like	TGFB1	TGFBR2	TGFB	0.3502588340279385	1.0	0.1875	0.265625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	immune	TGFB1	TGFBR2	TGFB	0.34466951367491283	1.0	0.109375	0.3375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.33874671135619216	0.46	0.234375	0.31179422835633624
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	stroma_fibroblast	VEGFA	KDR	VEGF	0.3380047172739237	1.0	0.2	0.2904642409033877
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.3375095601482612	1.0	0.1375	0.36883116883116884
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR2	TGFB	0.33374316436670476	1.0	0.22077922077922077	0.265625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.33296655016263776	0.09	0.18961038961038962	0.3695106649937265
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.3326694469913021	0.06	0.1875	0.3174404015056462
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	immune	SPP1	ITGAV	SPP1	0.3272934051401987	1.0	0.21875	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.3269458065992053	0.29	0.15625	0.35324675324675325
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.3263837925384588	0.03	0.1549560853199498	0.3695106649937265
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	0.3251629352202369	1.0	0.20263488080301129	0.265625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.3241922302680325	0.8	0.23636363636363636	0.31179422835633624
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.32241034825949	0.39	0.15625	0.265625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	endothelial	VEGFA	KDR	VEGF	0.31976445444782464	1.0	0.2	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	endothelial	MIF	CD74	MIF	0.31753366349992235	1.0	0.175	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	tumor_like	SPP1	ITGAV	SPP1	0.3174928381181845	1.0	0.1375	0.328125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.31615347710441855	0.01	0.22077922077922077	0.3174404015056462
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	endothelial	TGFB1	TGFBR2	TGFB	0.3112897694872195	0.96	0.1875	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.30920118959575044	0.98	0.2779171894604768	0.2649350649350649
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.3077640762656287	0.0	0.20263488080301129	0.3174404015056462
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.30207146973531096	0.74	0.18961038961038962	0.35324675324675325
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.2994274355281961	1.0	0.171875	0.3038961038961039
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	DLL4	NOTCH1	NOTCH	0.2974151316311043	0.63	0.18961038961038962	0.265625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.2954448858499102	0.91	0.1549560853199498	0.35324675324675325
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	endothelial	TGFB1	TGFBR2	TGFB	0.2943759540419017	0.97	0.22077922077922077	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	0.29066123574410546	0.68	0.1549560853199498	0.265625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	endothelial	CXCL12	CXCR4	CXCL chemokine	0.2887130619257464	0.98	0.171875	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.28821796074007483	0.86	0.1	0.3695106649937265
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	endothelial	SPP1	CD44	SPP1	0.2862744747658898	1.0	0.1375	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	endothelial	TGFB1	TGFBR2	TGFB	0.2852625528294422	0.97	0.20263488080301129	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	0.27953280757729265	1.0	0.171875	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.2761250469997119	0.98	0.125	0.31179422835633624
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	0.27540015212049246	0.0	0.342534504391468	0.0987012987012987
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.2739082851525744	0.91	0.234375	0.2649350649350649
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.2713136337229143	0.72	0.1875	0.2597402597402597
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	VEGFA	KDR	VEGF	0.2624339734905266	1.0	0.2	0.1375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.2618967026991117	1.0	0.171875	0.171875
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	SPP1	ITGAV	SPP1	0.26182048134983077	1.0	0.1375	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.25935352577925896	1.0	0.23636363636363636	0.2649350649350649
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.2593490112407776	0.0	0.342534504391468	0.0740276035131744
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.25933105718378074	1.0	0.109375	0.265625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.25732369387055926	0.98	0.1	0.35324675324675325
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	immune	DLL4	NOTCH1	NOTCH	0.25718274005892117	0.9	0.15625	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	0.25683615050851666	1.0	0.2779171894604768	0.171875
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.2547966534304384	0.95	0.22077922077922077	0.2597402597402597
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	tumor_like	DLL4	NOTCH1	NOTCH	0.2526905716281842	0.88	0.1	0.265625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.24895635189085985	0.02	0.1375	0.3064935064935065
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	immune	JAG1	NOTCH2	NOTCH	0.24852863820508433	0.99	0.2779171894604768	0.1125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.24637058481553595	1.0	0.20263488080301129	0.2597402597402597
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.24160383529695875	0.96	0.109375	0.3174404015056462
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	tumor_like	VEGFA	KDR	VEGF	0.23713275968286085	1.0	0.2	0.140625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	TGFB1	TGFBR1	TGFB	0.23700504313393433	0.92	0.1875	0.15
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	DLL4	NOTCH1	NOTCH	0.2324089855764751	1.0	0.18961038961038962	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	endothelial	HBEGF	EGFR	EGF/ERBB	0.23235380600569014	0.35	0.1375	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	immune	CCL2	CCR2	CCL chemokine	0.23229577299231893	0.48	0.342534504391468	0.05
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.2276606195002502	0.05	0.1375	0.22898368883312423
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	immune	DLL4	NOTCH1	NOTCH	0.22533552853156497	1.0	0.1549560853199498	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.2217568311296857	0.95	0.234375	0.171875
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	tumor_like	HBEGF	EGFR	EGF/ERBB	0.22074012480178792	0.24	0.1375	0.234375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	endothelial	TGFB1	TGFBR2	TGFB	0.22045930660575241	0.99	0.109375	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	TGFB1	TGFBR1	TGFB	0.22044394007929738	0.97	0.22077922077922077	0.15
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.21738552894249524	0.07	0.14025974025974025	0.3064935064935065
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.21606407638350708	0.07	0.1191969887076537	0.3064935064935065
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	immune	JAG1	NOTCH2	NOTCH	0.2136609489181953	0.99	0.234375	0.1125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	0.2116607857300687	0.02	0.109375	0.3064935064935065
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	immune	TGFB1	TGFBR1	TGFB	0.21159421142348978	0.99	0.20263488080301129	0.15
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.21128712316423043	1.0	0.125	0.2649350649350649
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	0.20711775894236	1.0	0.23636363636363636	0.171875
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	endothelial	HBEGF	EGFR	EGF/ERBB	0.20054669245587223	0.45	0.14025974025974025	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	JAG1	NOTCH2	NOTCH	0.19918842214272073	1.0	0.23636363636363636	0.1125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	endothelial	HBEGF	EGFR	EGF/ERBB	0.19873862982936605	0.47	0.1191969887076537	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	0.19733956418422738	1.0	0.2701298701298701	0.0987012987012987
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.1960905214439099	0.47	0.14025974025974025	0.22898368883312423
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	endothelial	EGF	EGFR	EGF/ERBB	0.1951946353263335	0.36	0.109375	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.19480095553984264	0.58	0.1191969887076537	0.22898368883312423
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.19036569718267193	0.05	0.109375	0.22898368883312423
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	0.18917912682433716	0.51	0.14025974025974025	0.234375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	0.18777779358168423	0.6	0.1191969887076537	0.234375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	DLL4	NOTCH1	NOTCH	0.1877084641901554	1.0	0.1	0.2
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	tumor_like	TGFB1	TGFBR1	TGFB	0.18506979467418855	1.0	0.1875	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	0.18353171691292344	0.24	0.109375	0.234375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.1812478207212477	1.0	0.2701298701298701	0.0740276035131744
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	0.18118906330334622	0.04	0.05144291091593475	0.3064935064935065
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.18080615081084975	0.0	0.16122961104140526	0.19220779220779222
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.1802471320309863	1.0	0.109375	0.2597402597402597
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	0.17217212540033558	0.12	0.16122961104140526	0.140625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR1	TGFB	0.16855679564968637	1.0	0.22077922077922077	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	endothelial	EGF	EGFR	EGF/ERBB	0.164058283626462	0.48	0.05144291091593475	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	HBEGF	EGFR	EGF/ERBB	0.16284824933278438	0.84	0.1375	0.1125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	0.16007473197644156	1.0	0.20263488080301129	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.15992084570118376	0.65	0.05144291091593475	0.22898368883312423
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	tumor_like	JAG1	NOTCH2	NOTCH	0.15907446181417625	1.0	0.125	0.171875
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	CCL2	CCR2	CCL chemokine	0.15471814221123892	1.0	0.2701298701298701	0.05
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	0.15293333616339727	0.59	0.05144291091593475	0.234375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	JAG1	NOTCH2	NOTCH	0.15116264856065667	1.0	0.125	0.1125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.14765704644515745	0.26	0.11428571428571428	0.19220779220779222
