perturbation_family	expected_direction	scorer	sample_id	replicate	axis_id	steps	expected_steps	fully_monotonic	first_value	last_value
coordinate_corruption	nonincreasing	commot	GSM7780155	1	axis_1	4	1	0	127.68486838945437	204.65579808963344
coordinate_corruption	nonincreasing	commot	GSM7780155	1	axis_2	4	3	0	1.000000000000001	7.622322019733228
coordinate_corruption	nonincreasing	commot	GSM7780155	1	axis_3	4	1	0	5.193010317857354	35.77362112176621
coordinate_corruption	nonincreasing	commot	GSM7780155	1	axis_4	4	1	0	2161.711055822488	2413.657223301047
coordinate_corruption	nonincreasing	commot	GSM7780155	2	axis_1	4	1	0	127.68486838945437	179.4764292969482
coordinate_corruption	nonincreasing	commot	GSM7780155	2	axis_2	4	2	0	1.000000000000001	9.750508365687493
coordinate_corruption	nonincreasing	commot	GSM7780155	2	axis_3	4	0	0	5.193010317857354	48.21500637727718
coordinate_corruption	nonincreasing	commot	GSM7780155	2	axis_4	4	1	0	2161.711055822488	2413.418550111929
coordinate_corruption	nonincreasing	commot	GSM7780155	3	axis_1	4	1	0	127.68486838945437	155.36559213263627
coordinate_corruption	nonincreasing	commot	GSM7780155	3	axis_2	4	1	0	1.000000000000001	12.521116253429284
coordinate_corruption	nonincreasing	commot	GSM7780155	3	axis_3	4	0	0	5.193010317857354	44.96540012993577
coordinate_corruption	nonincreasing	commot	GSM7780155	3	axis_4	4	1	0	2161.711055822488	2418.094763854007
coordinate_corruption	nonincreasing	commot	GSM7780155	4	axis_1	4	1	0	127.68486838945437	210.9090587137604
coordinate_corruption	nonincreasing	commot	GSM7780155	4	axis_2	4	3	0	1.000000000000001	2.9811688523153097
coordinate_corruption	nonincreasing	commot	GSM7780155	4	axis_3	4	1	0	5.193010317857354	45.79787137807656
coordinate_corruption	nonincreasing	commot	GSM7780155	4	axis_4	4	2	0	2161.711055822488	2415.2238967607764
coordinate_corruption	nonincreasing	commot	GSM7780155	5	axis_1	4	1	0	127.68486838945437	188.44112797502265
coordinate_corruption	nonincreasing	commot	GSM7780155	5	axis_2	4	2	0	1.000000000000001	11.786481098273915
coordinate_corruption	nonincreasing	commot	GSM7780155	5	axis_3	4	1	0	5.193010317857354	48.16737358898093
coordinate_corruption	nonincreasing	commot	GSM7780155	5	axis_4	4	1	0	2161.711055822488	2418.7576012257937
coordinate_corruption	nonincreasing	liana	GSM7780153	1	axis_1	4	0	0	4.348861049017507	5.171003891972564
coordinate_corruption	nonincreasing	liana	GSM7780153	1	axis_2	4	0	0	0.0411556689272922	0.4532167361818291
coordinate_corruption	nonincreasing	liana	GSM7780153	2	axis_1	4	0	0	4.348861049017507	5.124476840520373
coordinate_corruption	nonincreasing	liana	GSM7780153	2	axis_2	4	0	0	0.0411556689272922	0.4587059493206135
coordinate_corruption	nonincreasing	liana	GSM7780153	3	axis_1	4	0	0	4.348861049017507	5.147674165640775
coordinate_corruption	nonincreasing	liana	GSM7780153	3	axis_2	4	0	0	0.0411556689272922	0.4656410061154997
coordinate_corruption	nonincreasing	liana	GSM7780153	4	axis_1	4	0	0	4.348861049017507	5.08642595710746
coordinate_corruption	nonincreasing	liana	GSM7780153	4	axis_2	4	0	0	0.0411556689272922	0.4593686706753122
coordinate_corruption	nonincreasing	liana	GSM7780153	5	axis_1	4	0	0	4.348861049017507	5.145569996030943
coordinate_corruption	nonincreasing	liana	GSM7780153	5	axis_2	4	0	0	0.0411556689272922	0.4733701569945086
coordinate_corruption	nonincreasing	liana	GSM7780154	1	axis_1	4	0	0	3.772290764318529	5.411911387042669
coordinate_corruption	nonincreasing	liana	GSM7780154	1	axis_2	4	0	0	0.0576596529500287	0.4743139765969173
coordinate_corruption	nonincreasing	liana	GSM7780154	2	axis_1	4	0	0	3.772290764318529	5.44690843697001
coordinate_corruption	nonincreasing	liana	GSM7780154	2	axis_2	4	0	0	0.0576596529500287	0.4683922935521
coordinate_corruption	nonincreasing	liana	GSM7780154	3	axis_1	4	0	0	3.772290764318529	5.389401182945475
coordinate_corruption	nonincreasing	liana	GSM7780154	3	axis_2	4	0	0	0.0576596529500287	0.4615791834283311
coordinate_corruption	nonincreasing	liana	GSM7780154	4	axis_1	4	0	0	3.772290764318529	5.367329296163338
coordinate_corruption	nonincreasing	liana	GSM7780154	4	axis_2	4	0	0	0.0576596529500287	0.4507177816127274
coordinate_corruption	nonincreasing	liana	GSM7780154	5	axis_1	4	0	0	3.772290764318529	5.34196866183565
coordinate_corruption	nonincreasing	liana	GSM7780154	5	axis_2	4	0	0	0.0576596529500287	0.4637384169973332
coordinate_corruption	nonincreasing	liana	GSM7780155	1	axis_1	4	0	0	3.472137227778423	3.961860691099013
coordinate_corruption	nonincreasing	liana	GSM7780155	1	axis_2	4	0	0	0.0853268061818779	0.5745898805123023
coordinate_corruption	nonincreasing	liana	GSM7780155	2	axis_1	4	0	0	3.472137227778423	3.750742690499291
coordinate_corruption	nonincreasing	liana	GSM7780155	2	axis_2	4	0	0	0.0853268061818779	0.5776558045987793
coordinate_corruption	nonincreasing	liana	GSM7780155	3	axis_1	4	0	0	3.472137227778423	3.7873769625533127
coordinate_corruption	nonincreasing	liana	GSM7780155	3	axis_2	4	0	0	0.0853268061818779	0.5496095284028356
coordinate_corruption	nonincreasing	liana	GSM7780155	4	axis_1	4	1	0	3.472137227778423	3.7767036829664216
coordinate_corruption	nonincreasing	liana	GSM7780155	4	axis_2	4	0	0	0.0853268061818779	0.5557864905541967
coordinate_corruption	nonincreasing	liana	GSM7780155	5	axis_1	4	0	0	3.472137227778423	3.7906657908711487
coordinate_corruption	nonincreasing	liana	GSM7780155	5	axis_2	4	0	0	0.0853268061818779	0.5404618833748451
coordinate_corruption	nonincreasing	cellchat	GSM7780153	1	axis_1	4	3	0	0.439824259427267	0.449010667479534
coordinate_corruption	nonincreasing	cellchat	GSM7780153	1	axis_2	4	3	0	0.0	6.54339837781007e-05
coordinate_corruption	nonincreasing	cellchat	GSM7780153	1	axis_3	4	3	0	0.0032588071612396	0.0163410604184503
coordinate_corruption	nonincreasing	cellchat	GSM7780153	1	axis_4	4	3	0	0.4436152438997	0.450725039981004
coordinate_corruption	nonincreasing	cellchat	GSM7780153	2	axis_1	4	3	0	0.439824259427267	0.449069258341252
coordinate_corruption	nonincreasing	cellchat	GSM7780153	2	axis_2	4	3	0	0.0	6.7532288184912e-05
coordinate_corruption	nonincreasing	cellchat	GSM7780153	2	axis_3	4	3	0	0.0032588071612396	0.0155614632469493
coordinate_corruption	nonincreasing	cellchat	GSM7780153	2	axis_4	4	3	0	0.4436152438997	0.450271334803726
coordinate_corruption	nonincreasing	cellchat	GSM7780153	3	axis_1	4	3	0	0.439824259427267	0.44664391004205
coordinate_corruption	nonincreasing	cellchat	GSM7780153	3	axis_2	4	3	0	0.0	7.8451975527677e-05
coordinate_corruption	nonincreasing	cellchat	GSM7780153	3	axis_3	4	3	0	0.0032588071612396	0.0111216138797436
coordinate_corruption	nonincreasing	cellchat	GSM7780153	3	axis_4	4	3	0	0.4436152438997	0.45137825210626
coordinate_corruption	nonincreasing	cellchat	GSM7780153	4	axis_1	4	3	0	0.439824259427267	0.444702537107813
coordinate_corruption	nonincreasing	cellchat	GSM7780153	4	axis_2	4	3	0	0.0	6.54298952699958e-05
coordinate_corruption	nonincreasing	cellchat	GSM7780153	4	axis_3	4	3	0	0.0032588071612396	0.011412150152921
coordinate_corruption	nonincreasing	cellchat	GSM7780153	4	axis_4	4	3	0	0.4436152438997	0.450812936144435
coordinate_corruption	nonincreasing	cellchat	GSM7780153	5	axis_1	4	3	0	0.439824259427267	0.448998500931554
coordinate_corruption	nonincreasing	cellchat	GSM7780153	5	axis_2	4	3	0	0.0	6.27342460573209e-05
coordinate_corruption	nonincreasing	cellchat	GSM7780153	5	axis_3	4	3	0	0.0032588071612396	0.016987133177266
coordinate_corruption	nonincreasing	cellchat	GSM7780153	5	axis_4	4	3	0	0.4436152438997	0.450181021620525
coordinate_corruption	nonincreasing	cellchat	GSM7780154	1	axis_1	4	3	0	0.499958934876846	0.506735001527806
coordinate_corruption	nonincreasing	cellchat	GSM7780154	1	axis_2	4	3	0	0.0	9.56328755526128e-05
coordinate_corruption	nonincreasing	cellchat	GSM7780154	1	axis_3	4	3	0	0.0066755587881708	0.0254614117994443
coordinate_corruption	nonincreasing	cellchat	GSM7780154	1	axis_4	4	3	0	0.488737166601014	0.497130216389306
coordinate_corruption	nonincreasing	cellchat	GSM7780154	2	axis_1	4	3	0	0.499958934876846	0.508134633648735
coordinate_corruption	nonincreasing	cellchat	GSM7780154	2	axis_2	4	3	0	0.0	7.66084515216298e-05
coordinate_corruption	nonincreasing	cellchat	GSM7780154	2	axis_3	4	3	0	0.0066755587881708	0.0232741285156298
coordinate_corruption	nonincreasing	cellchat	GSM7780154	2	axis_4	4	3	0	0.488737166601014	0.497574884372306
coordinate_corruption	nonincreasing	cellchat	GSM7780154	3	axis_1	4	3	0	0.499958934876846	0.505767501549528
coordinate_corruption	nonincreasing	cellchat	GSM7780154	3	axis_2	4	3	0	0.0	7.5835453320614e-05
coordinate_corruption	nonincreasing	cellchat	GSM7780154	3	axis_3	4	3	0	0.0066755587881708	0.0198612896395963
coordinate_corruption	nonincreasing	cellchat	GSM7780154	3	axis_4	4	3	0	0.488737166601014	0.494848593886413
coordinate_corruption	nonincreasing	cellchat	GSM7780154	4	axis_1	4	3	0	0.499958934876846	0.506502033745609
coordinate_corruption	nonincreasing	cellchat	GSM7780154	4	axis_2	4	3	0	0.0	5.98292374391833e-05
coordinate_corruption	nonincreasing	cellchat	GSM7780154	4	axis_3	4	3	0	0.0066755587881708	0.02482256819085
coordinate_corruption	nonincreasing	cellchat	GSM7780154	4	axis_4	4	3	0	0.488737166601014	0.496830209348934
coordinate_corruption	nonincreasing	cellchat	GSM7780154	5	axis_1	4	3	0	0.499958934876846	0.506125762281807
coordinate_corruption	nonincreasing	cellchat	GSM7780154	5	axis_2	4	3	0	0.0	6.01811832183111e-05
coordinate_corruption	nonincreasing	cellchat	GSM7780154	5	axis_3	4	3	0	0.0066755587881708	0.025980155826112
coordinate_corruption	nonincreasing	cellchat	GSM7780154	5	axis_4	4	3	0	0.488737166601014	0.497298301569047
coordinate_corruption	nonincreasing	cellchat	GSM7780155	1	axis_1	4	3	0	0.254700543756719	0.2992814187264
coordinate_corruption	nonincreasing	cellchat	GSM7780155	1	axis_2	4	3	0	0.0	0.0001270469809279
coordinate_corruption	nonincreasing	cellchat	GSM7780155	1	axis_3	4	3	0	0.0087541388247673	0.0319990509590343
coordinate_corruption	nonincreasing	cellchat	GSM7780155	1	axis_4	4	3	0	0.339847527579177	0.365484479501988
coordinate_corruption	nonincreasing	cellchat	GSM7780155	2	axis_1	4	3	0	0.254700543756719	0.28036978581731
coordinate_corruption	nonincreasing	cellchat	GSM7780155	2	axis_2	4	3	0	0.0	0.000220542177285
coordinate_corruption	nonincreasing	cellchat	GSM7780155	2	axis_3	4	3	0	0.0087541388247673	0.0329910829069683
coordinate_corruption	nonincreasing	cellchat	GSM7780155	2	axis_4	4	3	0	0.339847527579177	0.363501334017754
coordinate_corruption	nonincreasing	cellchat	GSM7780155	3	axis_1	4	3	0	0.254700543756719	0.28300596639335
coordinate_corruption	nonincreasing	cellchat	GSM7780155	3	axis_2	4	3	0	0.0	0.0001546775659155
coordinate_corruption	nonincreasing	cellchat	GSM7780155	3	axis_3	4	3	0	0.0087541388247673	0.0308603569586085
coordinate_corruption	nonincreasing	cellchat	GSM7780155	3	axis_4	4	3	0	0.339847527579177	0.36884401221701
coordinate_corruption	nonincreasing	cellchat	GSM7780155	4	axis_1	4	3	0	0.254700543756719	0.280873934104258
coordinate_corruption	nonincreasing	cellchat	GSM7780155	4	axis_2	4	3	0	0.0	0.0001668202252213
coordinate_corruption	nonincreasing	cellchat	GSM7780155	4	axis_3	4	3	0	0.0087541388247673	0.0308885431235596
coordinate_corruption	nonincreasing	cellchat	GSM7780155	4	axis_4	4	3	0	0.339847527579177	0.366274321598483
coordinate_corruption	nonincreasing	cellchat	GSM7780155	5	axis_1	4	3	0	0.254700543756719	0.282522221543965
coordinate_corruption	nonincreasing	cellchat	GSM7780155	5	axis_2	4	3	0	0.0	0.0001540260271503
coordinate_corruption	nonincreasing	cellchat	GSM7780155	5	axis_3	4	3	0	0.0087541388247673	0.028273585527587
coordinate_corruption	nonincreasing	cellchat	GSM7780155	5	axis_4	4	3	0	0.339847527579177	0.364402405141992
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_1	4	3	0	0.7333333333333333	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_2	4	3	0	0.0	0.5666666666666667
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_3	4	3	0	0.3333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_4	4	4	1	0.5666666666666667	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_1	4	3	0	0.7333333333333333	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_2	4	3	0	0.0	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_3	4	3	0	0.3333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_4	4	4	1	0.5666666666666667	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_1	4	3	0	0.7333333333333333	0.5666666666666667
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_2	4	3	0	0.0	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_3	4	4	1	0.3333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_4	4	4	1	0.5666666666666667	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_1	4	4	1	0.5666666666666667	0.5666666666666667
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_2	4	2	0	0.0	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_3	4	3	0	0.3333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_4	4	4	1	0.5666666666666667	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_1	4	3	0	0.7333333333333333	0.5666666666666667
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_2	4	3	0	0.0	0.23333333333333334
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_3	4	4	1	0.3333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_4	4	4	1	0.5666666666666667	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_1	4	4	1	0.5666666666666667	0.5666666666666667
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_2	4	3	0	0.0	0.5666666666666667
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_3	4	3	0	0.3333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_4	4	4	1	0.7999999999999999	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_1	4	4	1	0.5666666666666667	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_2	4	3	0	0.0	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_3	4	3	0	0.3333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_4	4	4	1	0.7999999999999999	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_1	4	4	1	0.5666666666666667	0.5666666666666667
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_2	4	3	0	0.0	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_3	4	3	0	0.3333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_4	4	4	1	0.7666666666666666	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_1	4	3	0	0.5666666666666667	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_2	4	3	0	0.0	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_3	4	3	0	0.3333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_4	4	3	0	0.7666666666666666	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_1	4	3	0	0.5666666666666667	0.5666666666666667
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_2	4	3	0	0.0	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_3	4	3	0	0.3333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_4	4	4	1	0.7666666666666666	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_1	4	4	1	0.4	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_2	4	3	0	0.06666666666666667	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_3	4	3	0	0.13333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_4	4	3	0	0.5666666666666667	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_1	4	4	1	0.4	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_2	4	3	0	0.06666666666666667	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_3	4	3	0	0.13333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_4	4	3	0	0.39999999999999997	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_1	4	4	1	0.4	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_2	4	3	0	0.06666666666666667	0.5666666666666667
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_3	4	3	0	0.13333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_4	4	3	0	0.39999999999999997	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_1	4	4	1	0.4	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_2	4	3	0	0.06666666666666667	0.23333333333333334
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_3	4	2	0	0.13333333333333333	0.5
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_4	4	3	0	0.5666666666666667	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_1	4	4	1	0.4	0.4
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_2	4	3	0	0.06666666666666667	0.5666666666666667
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_3	4	3	0	0.13333333333333333	0.3333333333333333
coordinate_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_4	4	2	0	0.39999999999999997	0.3333333333333333
label_corruption	nonincreasing	commot	GSM7780153	1	axis_1	3	2	0	337.215159201763	215.1796089781928
label_corruption	nonincreasing	commot	GSM7780153	1	axis_2	3	1	0	0.0	3.3790943079196776
label_corruption	nonincreasing	commot	GSM7780153	1	axis_3	3	2	0	3.63938689742845	3.408758655807503
label_corruption	nonincreasing	commot	GSM7780153	1	axis_4	3	3	1	4684.654368189002	2677.616504035279
label_corruption	nonincreasing	commot	GSM7780153	2	axis_1	3	2	0	337.215159201763	183.60252509666265
label_corruption	nonincreasing	commot	GSM7780153	2	axis_2	3	2	0	0.0	0.0
label_corruption	nonincreasing	commot	GSM7780153	2	axis_3	3	2	0	3.63938689742845	7.680259230295889
label_corruption	nonincreasing	commot	GSM7780153	2	axis_4	3	3	1	4684.654368189002	2482.6837199591305
label_corruption	nonincreasing	commot	GSM7780153	3	axis_1	3	2	0	337.215159201763	187.89674278031777
label_corruption	nonincreasing	commot	GSM7780153	3	axis_2	3	2	0	0.0	2.521637263983577
label_corruption	nonincreasing	commot	GSM7780153	3	axis_3	3	1	0	3.63938689742845	5.233650507480734
label_corruption	nonincreasing	commot	GSM7780153	3	axis_4	3	3	1	4684.654368189002	2637.1235538816986
label_corruption	nonincreasing	commot	GSM7780153	4	axis_1	3	3	1	337.215159201763	147.3991878287391
label_corruption	nonincreasing	commot	GSM7780153	4	axis_2	3	2	0	0.0	1.537389640449841
label_corruption	nonincreasing	commot	GSM7780153	4	axis_3	3	2	0	3.63938689742845	5.639921742565618
label_corruption	nonincreasing	commot	GSM7780153	4	axis_4	3	3	1	4684.654368189002	2738.326567177283
label_corruption	nonincreasing	commot	GSM7780153	5	axis_1	3	2	0	337.215159201763	199.1845916873687
label_corruption	nonincreasing	commot	GSM7780153	5	axis_2	3	1	0	0.0	2.555158442606258
label_corruption	nonincreasing	commot	GSM7780153	5	axis_3	3	2	0	3.63938689742845	4.431121204750376
label_corruption	nonincreasing	commot	GSM7780153	5	axis_4	3	3	1	4684.654368189002	2546.2808531973183
label_corruption	nonincreasing	commot	GSM7780154	1	axis_1	3	2	0	347.6374131392843	181.23757160717497
label_corruption	nonincreasing	commot	GSM7780154	1	axis_2	3	2	0	0.0	7.06096286675662
label_corruption	nonincreasing	commot	GSM7780154	1	axis_3	3	1	0	4.335243695542582	10.858901291163914
label_corruption	nonincreasing	commot	GSM7780154	1	axis_4	3	3	1	4538.778105988961	2525.167217389539
label_corruption	nonincreasing	commot	GSM7780154	2	axis_1	3	2	0	347.6374131392843	220.3326100003773
label_corruption	nonincreasing	commot	GSM7780154	2	axis_2	3	1	0	0.0	1.7330714942852432
label_corruption	nonincreasing	commot	GSM7780154	2	axis_3	3	2	0	4.335243695542582	6.016943195652539
label_corruption	nonincreasing	commot	GSM7780154	2	axis_4	3	3	1	4538.778105988961	2500.174434558848
label_corruption	nonincreasing	commot	GSM7780154	3	axis_1	3	2	0	347.6374131392843	139.5854087249553
label_corruption	nonincreasing	commot	GSM7780154	3	axis_2	3	1	0	0.0	3.217525731649351
label_corruption	nonincreasing	commot	GSM7780154	3	axis_3	3	2	0	4.335243695542582	5.099912065528802
label_corruption	nonincreasing	commot	GSM7780154	3	axis_4	3	3	1	4538.778105988961	2637.4194606105043
label_corruption	nonincreasing	commot	GSM7780154	4	axis_1	3	2	0	347.6374131392843	212.40714690701435
label_corruption	nonincreasing	commot	GSM7780154	4	axis_2	3	1	0	0.0	2.405758544344837
label_corruption	nonincreasing	commot	GSM7780154	4	axis_3	3	2	0	4.335243695542582	6.377865423901282
label_corruption	nonincreasing	commot	GSM7780154	4	axis_4	3	3	1	4538.778105988961	2634.6935659778974
label_corruption	nonincreasing	commot	GSM7780154	5	axis_1	3	2	0	347.6374131392843	175.55909990244498
label_corruption	nonincreasing	commot	GSM7780154	5	axis_2	3	2	0	0.0	1.000664351813027
label_corruption	nonincreasing	commot	GSM7780154	5	axis_3	3	2	0	4.335243695542582	6.811994928566407
label_corruption	nonincreasing	commot	GSM7780154	5	axis_4	3	3	1	4538.778105988961	2575.464258960342
label_corruption	nonincreasing	commot	GSM7780155	1	axis_1	3	2	0	127.68486838945437	77.22139160104607
label_corruption	nonincreasing	commot	GSM7780155	1	axis_2	3	2	0	1.000000000000001	9.525752420226494
label_corruption	nonincreasing	commot	GSM7780155	1	axis_3	3	2	0	5.193010317857354	10.147662761938346
label_corruption	nonincreasing	commot	GSM7780155	1	axis_4	3	3	1	2161.711055822488	1257.3701337676762
label_corruption	nonincreasing	commot	GSM7780155	2	axis_1	3	2	0	127.68486838945437	63.41327786699642
label_corruption	nonincreasing	commot	GSM7780155	2	axis_2	3	2	0	1.000000000000001	4.052075834634042
label_corruption	nonincreasing	commot	GSM7780155	2	axis_3	3	2	0	5.193010317857354	12.697824878719247
label_corruption	nonincreasing	commot	GSM7780155	2	axis_4	3	2	0	2161.711055822488	1245.3362493472566
label_corruption	nonincreasing	commot	GSM7780155	3	axis_1	3	2	0	127.68486838945437	85.59922684571345
label_corruption	nonincreasing	commot	GSM7780155	3	axis_2	3	2	0	1.000000000000001	5.138085824571499
label_corruption	nonincreasing	commot	GSM7780155	3	axis_3	3	1	0	5.193010317857354	8.523247102861554
label_corruption	nonincreasing	commot	GSM7780155	3	axis_4	3	2	0	2161.711055822488	1166.725445039347
label_corruption	nonincreasing	commot	GSM7780155	4	axis_1	3	2	0	127.68486838945437	56.339457907497504
label_corruption	nonincreasing	commot	GSM7780155	4	axis_2	3	2	0	1.000000000000001	3.9649091107690175
label_corruption	nonincreasing	commot	GSM7780155	4	axis_3	3	2	0	5.193010317857354	7.549882119751716
label_corruption	nonincreasing	commot	GSM7780155	4	axis_4	3	3	1	2161.711055822488	1319.2997770523734
label_corruption	nonincreasing	commot	GSM7780155	5	axis_1	3	2	0	127.68486838945437	87.01566153970705
label_corruption	nonincreasing	commot	GSM7780155	5	axis_2	3	2	0	1.000000000000001	3.6769934644410274
label_corruption	nonincreasing	commot	GSM7780155	5	axis_3	3	2	0	5.193010317857354	8.228607550755495
label_corruption	nonincreasing	commot	GSM7780155	5	axis_4	3	2	0	2161.711055822488	1236.2906030981692
label_corruption	nonincreasing	liana	GSM7780153	1	axis_1	3	2	0	4.348861049017507	4.000168809841439
label_corruption	nonincreasing	liana	GSM7780153	1	axis_2	3	2	0	0.0411556689272922	0.2259670757758532
label_corruption	nonincreasing	liana	GSM7780153	2	axis_1	3	2	0	4.348861049017507	4.034908547760523
label_corruption	nonincreasing	liana	GSM7780153	2	axis_2	3	2	0	0.0411556689272922	0.2143568086856623
label_corruption	nonincreasing	liana	GSM7780153	3	axis_1	3	2	0	4.348861049017507	3.972700012078846
label_corruption	nonincreasing	liana	GSM7780153	3	axis_2	3	2	0	0.0411556689272922	0.2225473128570499
label_corruption	nonincreasing	liana	GSM7780153	4	axis_1	3	2	0	4.348861049017507	3.949709095279899
label_corruption	nonincreasing	liana	GSM7780153	4	axis_2	3	2	0	0.0411556689272922	0.2294347492897921
label_corruption	nonincreasing	liana	GSM7780153	5	axis_1	3	2	0	4.348861049017507	4.072110048475159
label_corruption	nonincreasing	liana	GSM7780153	5	axis_2	3	2	0	0.0411556689272922	0.2289910315357431
label_corruption	nonincreasing	liana	GSM7780154	1	axis_1	3	1	0	3.772290764318529	4.141459309383515
label_corruption	nonincreasing	liana	GSM7780154	1	axis_2	3	2	0	0.0576596529500287	0.3026952057783525
label_corruption	nonincreasing	liana	GSM7780154	2	axis_1	3	2	0	3.772290764318529	4.13184283026554
label_corruption	nonincreasing	liana	GSM7780154	2	axis_2	3	2	0	0.0576596529500287	0.2987508935013973
label_corruption	nonincreasing	liana	GSM7780154	3	axis_1	3	1	0	3.772290764318529	4.081563555012832
label_corruption	nonincreasing	liana	GSM7780154	3	axis_2	3	2	0	0.0576596529500287	0.2841742935475632
label_corruption	nonincreasing	liana	GSM7780154	4	axis_1	3	2	0	3.772290764318529	4.090203173447431
label_corruption	nonincreasing	liana	GSM7780154	4	axis_2	3	2	0	0.0576596529500287	0.2472156872243637
label_corruption	nonincreasing	liana	GSM7780154	5	axis_1	3	1	0	3.772290764318529	4.147605441130931
label_corruption	nonincreasing	liana	GSM7780154	5	axis_2	3	2	0	0.0576596529500287	0.2393754333142076
